shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Route_8,41.6566591651165,-4.73728240765035,2909,6117
Route_8,41.6562102729033,-4.73747016228154,2910,6169
Route_8,41.6558976511641,-4.73760427274722,2911,6205
Route_8,41.6557212882209,-4.73770619668986,2912,6227
Route_8,41.6553244818684,-4.73796905315868,2913,6276
Route_8,41.6552556883644,-4.7380103691124,2914,6284
Route_8,41.6548669048909,-4.73818739490752,2915,6330
Route_8,41.654273976599,-4.73847837270787,2916,6400
Route_8,41.6542655144663,-4.73848252548814,2917,6401
Route_8,41.6540580800131,-4.73858432331699,2918,6426
Route_8,41.6540278488036,-4.73860841496563,2919,6430
Route_8,41.653975742945,-4.7386352370558,2920,6436
Route_8,41.6539336574128,-4.73864864810087,2921,6441
Route_8,41.6538655188742,-4.7386352370558,2922,6449
Route_8,41.6538454781138,-4.73862987263777,2923,6451
Route_8,41.653821429193,-4.73860305054758,2924,6454
Route_8,41.6537973802634,-4.73856013520332,2925,6459
Route_8,41.653763310931,-4.73846357567871,2926,6468
Route_8,41.6537392619794,-4.73838042719918,2927,6475
Route_8,41.653691263985,-4.73823010482657,2928,6489
Route_8,41.6536604032276,-4.73814333631804,2929,6497
Route_8,41.6536383583207,-4.73808231606293,2930,6503
Route_8,41.6536163133849,-4.73803202471381,2931,6507
Route_8,41.6535822439567,-4.73798240384699,2932,6513
Route_8,41.6535521787061,-4.73795582977603,2933,6517
Route_8,41.6535020725438,-4.73790511582391,2934,6524
Route_8,41.6534699991697,-4.73785733216234,2935,6529
Route_8,41.6534549685076,-4.73784123890823,2936,6531
Route_8,41.6534188949045,-4.73778491251888,2937,6537
Route_8,41.6533908376437,-4.73771517508445,2938,6544
Route_8,41.6533768090088,-4.73764543765001,2939,6550
Route_8,41.6533768090088,-4.7375649713795,2940,6557
Route_8,41.653384825372,-4.73749791615408,2941,6562
Route_8,41.653410866239,-4.73742190465588,2942,6569
Route_8,41.6534265785604,-4.73734610001348,2943,6576
Route_8,41.6534626521593,-4.73721467177165,2944,6587
Route_8,41.6534806889512,-4.73709933678391,2945,6597
Route_8,41.6534907093889,-4.73694913307897,2946,6610
Route_8,41.6534927134762,-4.73683379809123,2947,6619
Route_8,41.6534907093889,-4.73669700543137,2948,6631
Route_8,41.6534897201732,-4.7366166505073,2949,6637
Route_8,41.6534838292985,-4.73613812917344,2950,6677
Route_8,41.653484239934,-4.73609781780503,2951,6680
Route_8,41.6534862440522,-4.73596102514516,2952,6692
Route_8,41.6534912543014,-4.73584434905292,2953,6701
Route_8,41.6535041977687,-4.73563123341695,2954,6719
Route_8,41.6535062174065,-4.73558642030618,2955,6723
Route_8,41.6535198786414,-4.73526316803554,2956,6750
Route_8,41.6535295304637,-4.73511696046341,2957,6762
Route_8,41.6535316973189,-4.73506981120999,2958,6766
Route_8,41.6535517381769,-4.73480695472633,2959,6788
Route_8,41.6535597545183,-4.73465675102139,2960,6800
Route_8,41.6535677708588,-4.73448240743529,2961,6815
Route_8,41.6535737831135,-4.73429197059509,2962,6831
Route_8,41.6535817994523,-4.73394596563191,2963,6860
Route_8,41.6535838035375,-4.73370188461138,2964,6880
Route_8,41.6535838035375,-4.73337733732033,2965,6907
Route_8,41.6535858076416,-4.73319494710718,2966,6922
Route_8,41.6536053551852,-4.73267002768988,2967,6966
Route_8,41.6536028535429,-4.7326259550015,2968,6970
Route_8,41.6536008494589,-4.73249184455066,2969,6981
Route_8,41.6536028535429,-4.73234164084571,2970,6993
Route_8,41.6536074902085,-4.73214557640159,2971,7010
Route_8,41.6536110284887,-4.73211416250571,2972,7013
Route_8,41.6536210489061,-4.73197200542781,2973,7025
Route_8,41.6536250570937,-4.73191567903845,2974,7029
Route_8,41.6536230530105,-4.73188349253025,2975,7032
Route_8,41.6536190448438,-4.7318285072454,2976,7037
Route_8,41.6535546604047,-4.73120193055379,2977,7089
Route_8,41.6535477713948,-4.73112937462903,2978,7095
Route_8,41.6535460163901,-4.73110911583341,2979,7097
Route_8,41.6535303138434,-4.73092785438925,2980,7112
Route_8,41.6535157060169,-4.73075922978444,2981,7126
Route_8,41.65350768967,-4.73059829724332,2982,7140
Route_8,41.653499673322,-4.73041858923904,2983,7155
Route_8,41.6534896528857,-4.73027374995203,2984,7167
Route_8,41.65347762836,-4.73009135973875,2985,7182
Route_8,41.6534595915673,-4.7299572492878,2986,7193
Route_8,41.653431534324,-4.72986068976311,2987,7202
Route_8,41.6532979232829,-4.72942422545245,2988,7241
Route_8,41.6532786392111,-4.72935327369736,2989,7247
Route_8,41.6532165122674,-4.72915210802108,2990,7265
Route_8,41.6531563894117,-4.72898581106204,2991,7281
Route_8,41.6530581885451,-4.72873904783249,2992,7304
Route_8,41.652994057607,-4.72857543308246,2993,7319
Route_8,41.6529419509015,-4.72841450054145,2994,7334
Route_8,41.6528978605881,-4.7282468624779,2995,7349
Route_8,41.6528437497031,-4.72806044895122,2996,7365
Route_8,41.6527499848841,-4.72773071702908,2997,7395
Route_8,41.6527215809845,-4.72765799063222,2998,7402
Route_8,41.6525688520828,-4.72715422825796,2999,7447
Route_8,41.6525450192797,-4.727069701986,3000,7455
Route_8,41.652342603224,-4.72644742949408,3001,7511
Route_8,41.6523328320744,-4.72641600911161,3002,7514
Route_8,41.652309975981,-4.72634251256373,3003,7520
Route_8,41.6522602738394,-4.72618268999159,3004,7535
Route_8,41.6521643745275,-4.7258743148439,3005,7563
Route_8,41.6521526563897,-4.72582525542971,3006,7567
Route_8,41.6521436378085,-4.72578099898094,3007,7571
Route_8,41.6521306109667,-4.72568309835181,3008,7579
Route_8,41.6521135758939,-4.72551143697474,3009,7594
Route_8,41.6520925325448,-4.72527272037223,3010,7614
Route_8,41.6520775015613,-4.72504875591933,3011,7633
Route_8,41.6520659302522,-4.72489995176303,3012,7645
Route_8,41.6520563630867,-4.72482088496886,3013,7652
Route_8,41.6520515019887,-4.72479444944915,3014,7654
Route_8,41.652045990625,-4.72476561570222,3015,7657
Route_8,41.6520372225455,-4.72474449330621,3016,7659
Route_8,41.6520154275997,-4.72471130096963,3017,7662
Route_8,41.6519292539654,-4.72459848207491,3018,7676
Route_8,41.6519060532449,-4.72457211008255,3019,7679
Route_8,41.6518830056688,-4.72454528799238,3020,7683
Route_8,41.6518369105722,-4.72446750393089,3021,7691
Route_8,41.6517697718859,-4.72435216894317,3022,7703
Route_8,41.6515884665196,-4.72405725801977,3023,7735
Route_8,41.6514355772953,-4.72383126549288,3024,7760
Route_8,41.6513953965166,-4.72376675841469,3025,7767
Route_8,41.6512090100569,-4.7234341644966,3026,7802
Route_8,41.6510967772427,-4.72326786753756,3027,7820
Route_8,41.6510546904149,-4.72322495219328,3028,7826
Route_8,41.6510166113032,-4.72320349452114,3029,7831
Route_8,41.6509745238377,-4.72321958777525,3030,7836
Route_8,41.6508963613289,-4.7232759141646,3031,7845
Route_8,41.650780285969,-4.72335333264823,3032,7860
Route_8,41.650774607409,-4.72335712005492,3033,7861
Route_8,41.6502850882899,-4.72368360993517,3034,7921
Route_8,41.6501546613304,-4.72378813227703,3035,7938
Route_8,41.6501255237759,-4.7238143618986,3036,7942
Route_8,41.6498329110663,-4.72402893861995,3037,7979
Route_8,41.6495362904258,-4.72422205766916,3038,8016
Route_8,41.6493719449617,-4.7243239816118,3039,8036
Route_8,41.6493171012953,-4.72435644257189,3040,8042
Route_8,41.649274282912,-4.72438353912027,3041,8048
Route_8,41.649240755751,-4.72442163899049,3042,8053
Route_8,41.6492191482071,-4.72446400582177,3043,8057
Route_8,41.6491630300645,-4.72455520092836,3044,8067
Route_8,41.6491289582809,-4.72461957394476,3045,8074
Route_8,41.6490888738066,-4.72466248928902,3046,8079
Route_8,41.6490568062091,-4.72467858254312,3047,8083
Route_8,41.6490127133276,-4.72468126475214,3048,8088
Route_8,41.6489465740214,-4.72467590033411,3049,8095
Route_8,41.6489044852037,-4.72467858254312,3050,8100
Route_8,41.6488764259764,-4.72468662917018,3051,8103
Route_8,41.6488363414808,-4.72470808684231,3052,8108
Route_8,41.6488173012721,-4.72473356782797,3053,8111
Route_8,41.6488062779909,-4.7247697776497,3054,8114
Route_8,41.6487957385177,-4.72483530915317,3055,8120
Route_8,41.6487892074893,-4.72492498048419,3056,8127
Route_8,41.6487892156048,-4.72497804765704,3057,8131
Route_8,41.6487759376515,-4.72515130037716,3058,8146
Route_8,41.6487651648008,-4.72529186611201,3059,8158
Route_8,41.6487620247698,-4.72532968643427,3060,8161
Route_8,41.6487451224536,-4.72553326492353,3061,8178
Route_8,41.6487310928069,-4.72569687967355,3062,8192
Route_8,41.6487235372888,-4.72576739832757,3063,8198
Route_8,41.64871598177,-4.72583791694064,3064,8204
Route_8,41.6486968622858,-4.72595749656469,3065,8214
Route_8,41.6486818946716,-4.72604219234028,3066,8221
Route_8,41.6486683660897,-4.72613137579491,3067,8229
Route_8,41.6486665564873,-4.72614832796876,3068,8230
Route_8,41.6486588459804,-4.72622055922422,3069,8236
Route_8,41.6486357972867,-4.72639892611438,3070,8251
Route_8,41.6486157548991,-4.72657595190956,3071,8266
Route_8,41.6485736658644,-4.72684417281135,3072,8289
Route_8,41.6485233165853,-4.72722611668633,3073,8321
Route_8,41.6485180654287,-4.72728260332949,3074,8326
Route_8,41.6485040357307,-4.72742610152989,3075,8338
Route_8,41.6484950166386,-4.72751997884547,3076,8346
Route_8,41.6484729699647,-4.72770236905862,3077,8361
Route_8,41.6484499211604,-4.72790219363037,3078,8378
Route_8,41.6484288765928,-4.72808458384352,3079,8393
Route_8,41.6484078320175,-4.72824819859355,3080,8407
Route_8,41.6483948044508,-4.72835816916324,3081,8416
Route_8,41.6483847832204,-4.72843192991121,3082,8423
Route_8,41.6483737598651,-4.72851507839073,3083,8430
Route_8,41.6483627365036,-4.72858079251164,3084,8435
Route_8,41.6483477046497,-4.72866528209567,3085,8442
Route_8,41.6483341759938,-4.72874038394814,3086,8449
Route_8,41.6483196452107,-4.7288141446961,3087,8455
Route_8,41.6482867099423,-4.72903943256581,3088,8474
Route_8,41.6482819774704,-4.7290823383286,3089,8478
Route_8,41.6482659434728,-4.7292405886607,3090,8491
Route_8,41.6482408903407,-4.72946723532282,3091,8510
Route_8,41.6482333389428,-4.72951616843987,3092,8514
Route_8,41.648232565408,-4.7295211809428,3093,8515
Route_8,41.6482228520968,-4.7295798881016,3094,8520
Route_8,41.6482128308397,-4.72963487338649,3095,8524
Route_8,41.6482028095709,-4.72968181204431,3096,8528
Route_8,41.6481927883053,-4.72971533965705,3097,8531
Route_8,41.648180762796,-4.72974618506077,3098,8534
Route_8,41.6481709056019,-4.72976844572536,3099,8536
Route_8,41.6481486947922,-4.72981860470428,3100,8541
Route_8,41.6481376688351,-4.72984442697069,3101,8544
Route_8,41.6481290785369,-4.72986454502461,3102,8546
Route_8,41.6481246437446,-4.72987493109368,3103,8547
Route_8,41.6480719298804,-4.73000004575207,3104,8559
Route_8,41.6480397758616,-4.73004755768967,3105,8564
Route_8,41.6480107141289,-4.73007471505597,3106,8568
Route_8,41.6479816523831,-4.73009382579521,3107,8572
Route_8,41.647877430842,-4.73022324238027,3108,8588
Route_8,41.647511029206,-4.73071787165644,3109,8646
Route_8,41.6474630910511,-4.7307727333132,3110,8653
Route_8,41.6472151863223,-4.73105605655611,3111,8689
Route_8,41.6471912662544,-4.73108533419995,3112,8693
Route_8,41.6469355936548,-4.73141781897303,3113,8732
Route_8,41.6469259676882,-4.73143033681113,3114,8734
Route_8,41.6468365071205,-4.73154667415086,3115,8748
Route_8,41.6464607350905,-4.73203711598651,3116,8806
Route_8,41.6463229560865,-4.73220723506066,3117,8827
Route_8,41.6460649177345,-4.73249537135568,3118,8864
Route_8,41.64601064738,-4.73257238479027,3119,8873
Route_8,41.6456198037803,-4.73303372474118,3120,8931
Route_8,41.6452091291572,-4.733522575028,3121,8992
Route_8,41.6451829040616,-4.73353605637743,3122,8995
Route_8,41.6451658671195,-4.73353873858646,3123,8997
Route_8,41.6451368040905,-4.73353873858646,3124,9000
Route_8,41.6451117497446,-4.73353203306391,3125,9003
Route_8,41.645078677993,-4.73351862201882,3126,9007
Route_8,41.6450571312366,-4.73350521097374,3127,9010
Route_8,41.6450375888234,-4.73348643551063,3128,9012
Route_8,41.6450095279122,-4.73343815574832,3129,9017
Route_8,41.6449240130479,-4.73327080822568,3130,9034
Route_8,41.6448818222685,-4.73320246913366,3131,9041
Route_8,41.6448221194767,-4.73307445780237,3132,9054
Route_8,41.6448165935488,-4.73306260937465,3133,9055
Route_8,41.6447317871152,-4.73288077210621,3134,9073
Route_8,41.644705438768,-4.73282427766228,3135,9078
Route_8,41.6446372904679,-4.73265529849423,3136,9094
Route_8,41.6445751551903,-4.73249973037124,3137,9109
Route_8,41.6445230416856,-4.73233075120317,3138,9124
Route_8,41.6444989892846,-4.73222882726054,3139,9133
Route_8,41.6444378653781,-4.73195221013997,3140,9157
Route_8,41.6444226967215,-4.73185595313933,3141,9165
Route_8,41.6444006486665,-4.73170306726095,3142,9178
Route_8,41.6443856159678,-4.73162125988593,3143,9185
Route_8,41.644368578815,-4.73156359239207,3144,9190
Route_8,41.6443525438435,-4.73151799483879,3145,9195
Route_8,41.6443224782613,-4.73147507949452,3146,9199
Route_8,41.6442793842357,-4.73143618746376,3147,9205
Route_8,41.6442503208067,-4.73141875310517,3148,9209
Route_8,41.6442282726794,-4.73142009420967,3149,9211
Route_8,41.6441280535851,-4.73144691629986,3150,9223
Route_8,41.6439109049765,-4.73152690335324,3151,9248
Route_8,41.6436067686084,-4.73166125406152,3152,9284
Route_8,41.643329017902,-4.73178028731865,3153,9316
Route_8,41.6433000954614,-4.73179268230333,3154,9319
Route_8,41.6431461235237,-4.73187021929382,3155,9338
Route_8,41.6430719603401,-4.73190777022006,3156,9346
Route_8,41.6428973042741,-4.73196706754838,3157,9366
Route_8,41.6428919285894,-4.73196889263739,3158,9367
Route_8,41.6428694700449,-4.73197651751759,3159,9370
Route_8,41.6428241122388,-4.73199020784993,3160,9375
Route_8,41.6427851422968,-4.73200113328976,3161,9380
Route_8,41.6427630936682,-4.73200649770779,3162,9382
Route_8,41.6427270140779,-4.73201186212582,3163,9386
Route_8,41.6426438305008,-4.73201320323032,3164,9395
Route_8,41.6425857021543,-4.73200783881229,3165,9402
Route_8,41.6424623236729,-4.73200489491437,3166,9416
Route_8,41.6424411710341,-4.73199926880743,3167,9418
Route_8,41.6424229189512,-4.73199069876162,3168,9420
Route_8,41.6424024501713,-4.73197355867541,3169,9423
Route_8,41.6423548512776,-4.73190352856152,3170,9431
Route_8,41.6422325806983,-4.73175868927462,3171,9449
Route_8,41.642158416708,-4.73168626963116,3172,9459
Route_8,41.642066212405,-4.73161921440573,3173,9471
Route_8,41.6419699990786,-4.73157361685245,3174,9482
Route_8,41.64180563592,-4.73150119720899,3175,9501
Route_8,41.641623230629,-4.73142877756553,3176,9523
Route_8,41.6409738841898,-4.73123540690455,3177,9596
Route_8,41.6403725383494,-4.73104228785534,3178,9665
Route_8,41.6401119534092,-4.73096182158483,3179,9695
Route_8,41.6394945734742,-4.73077943137168,3180,9765
Route_8,41.6390856495264,-4.73065604975689,3181,9812
Route_8,41.6383582513112,-4.73043657143188,3182,9894
Route_8,41.638316041143,-4.73042666706353,3183,9899
Route_8,41.6380855163935,-4.73035692962909,3184,9925
Route_8,41.6377602532738,-4.73025710159202,3185,9962
Route_8,41.6377172263144,-4.73024165528395,3186,9967
Route_8,41.6373756376139,-4.73014933566789,3187,10006
Route_8,41.637111840891,-4.7300780405339,3188,10036
Route_8,41.636855873807,-4.72999623539704,3189,10065
Route_8,41.6368282873961,-4.72998633274082,3190,10068
Route_8,41.6367026410171,-4.7299465630314,3191,10082
Route_8,41.6366947581992,-4.72994406794835,3192,10083
Route_8,41.6365492806322,-4.72989802125836,3193,10100
Route_8,41.6362639725873,-4.72980116571008,3194,10133
Route_8,41.6362216531715,-4.72979412958868,3195,10137
Route_8,41.636166789165,-4.72977933231554,3196,10143
Route_8,41.6356275424336,-4.72959694210239,3197,10205
Route_8,41.6350320994195,-4.7294109070418,3198,10273
Route_8,41.6350197190204,-4.72940653862521,3199,10274
Route_8,41.6348092291689,-4.72934216560882,3200,10298
Route_8,41.6343793652391,-4.72919921531659,3201,10348
Route_8,41.6342896993771,-4.72917375804653,3202,10358
Route_8,41.6340090429103,-4.7290611052678,3203,10391
Route_8,41.6339188316436,-4.72901818992354,3204,10401
Route_8,41.6338306249496,-4.72897527457926,3205,10412
Route_8,41.6337043309147,-4.72892163039893,3206,10426
Route_8,41.6336987601807,-4.72891951062522,3207,10427
Route_8,41.6336899187818,-4.72891614628785,3208,10428
Route_8,41.6334858179293,-4.7288384819194,3209,10452
Route_8,41.6332252051433,-4.72876338006693,3210,10481
Route_8,41.6329465504172,-4.72867754937839,3211,10513
Route_8,41.6325756768729,-4.72855684997262,3212,10555
Route_8,41.6323591648061,-4.72848711253819,3213,10580
Route_8,41.6320621649577,-4.72839213780852,3214,10614
Route_8,41.6320261544846,-4.72838360395408,3215,10618
Route_8,41.6318517405566,-4.72832727756473,3216,10638
Route_8,41.6316118216794,-4.72824834831381,3217,10665
Route_8,41.6315638026746,-4.72823222551919,3218,10670
Route_8,41.6312010616685,-4.7281147407999,3219,10712
Route_8,41.6311874737692,-4.72811033994045,3220,10713
Route_8,41.6311032316878,-4.72808397343339,3221,10716
Route_8,41.6309472354145,-4.72804831081769,3222,10733
Route_8,41.6307532984904,-4.72798993745133,3223,10756
Route_8,41.6305239604709,-4.72791285926232,3224,10782
Route_8,41.6303901663706,-4.72786895572933,3225,10797
Route_8,41.6302057241955,-4.72781241758233,3226,10818
Route_8,41.6300054012791,-4.72774663286188,3227,10841
Route_8,41.6298003294513,-4.72768465973825,3228,10864
Route_8,41.6296665338339,-4.72764075624616,3229,10880
Route_8,41.6294916916739,-4.72758245347935,3230,10900
Route_8,41.6293549936823,-4.72753092679367,3231,10916
Route_8,41.6293124363009,-4.72758422535598,3232,10922
Route_8,41.6292643201355,-4.72762848180474,3233,10929
Route_8,41.6292202136192,-4.72765664499941,3234,10934
Route_8,41.6291038269953,-4.72767005608541,3235,10947
Route_8,41.6290696604289,-4.72767560907399,3236,10950
Route_8,41.6290145271046,-4.72768231459654,3237,10956
Route_8,41.628967413142,-4.72767292686498,3238,10962
Route_8,41.628939345233,-4.72765683361089,3239,10965
Route_8,41.6289062473467,-4.72762804324686,3240,10969
Route_8,41.6288851785687,-4.72760193505091,3241,10973
Route_8,41.628872129182,-4.72757850906398,3242,10975
Route_8,41.628867099228,-4.72755508308435,3243,10977
Route_8,41.6288637499143,-4.72747813896848,3244,10983
Route_8,41.6288702656876,-4.72741041319083,3245,10989
Route_8,41.6288870447995,-4.72736200512474,3246,10993
Route_8,41.6288871528803,-4.72736169330911,3247,10994
Route_8,41.6289016574918,-4.72731484185499,3248,10998
Route_8,41.628929560318,-4.72726394690363,3249,11003
Route_8,41.6289681360862,-4.72720922402935,3250,11009
Route_8,41.6290403106523,-4.72712674610211,3251,11020
Route_8,41.6290769518852,-4.72708203089968,3252,11025
Route_8,41.6290993218337,-4.72704493874759,3253,11029
Route_8,41.6291153606006,-4.72700202340334,3254,11033
Route_8,41.6291227129044,-4.72694555141734,3255,11038
Route_8,41.6291111909886,-4.72661205650428,3256,11066
Route_8,41.6291011667592,-4.72618022085272,3257,11102
Route_8,41.6290589594682,-4.72504846984708,3258,11196
Route_8,41.6290500472721,-4.72477554884505,3259,11219
Route_8,41.6290409158396,-4.72449593478981,3260,11242
Route_8,41.6290367855039,-4.72427046181307,3261,11261
Route_8,41.6290339517182,-4.72411576685926,3262,11274
Route_8,41.6290276902809,-4.72364135130099,3263,11313
Route_8,41.6290276125325,-4.72360089182935,3264,11316
Route_8,41.6290185907144,-4.72346409916948,3265,11328
Route_8,41.6290061135163,-4.72333219011419,3266,11339
Route_8,41.6290058894636,-4.72330110430376,3267,11341
Route_8,41.6290077822863,-4.72327885591693,3268,11343
Route_8,41.6290116799578,-4.72325660748917,3269,11345
Route_8,41.6290187500352,-4.7232286340742,3270,11348
Route_8,41.6290373015205,-4.72318641302001,3271,11352
Route_8,41.6290518433056,-4.72315760296997,3272,11355
Route_8,41.6290648880903,-4.72313485162801,3273,11357
Route_8,41.6291089274978,-4.72308409259201,3274,11364
Route_8,41.6291642827221,-4.72302940115603,3275,11372
Route_8,41.6295517177087,-4.72267032039978,3276,11424
Route_8,41.6298536948129,-4.72242908922634,3277,11463
Route_8,41.6300407695546,-4.7222896981765,3278,11487
Route_8,41.6302298485337,-4.72213421387255,3279,11512
Route_8,41.6306704042454,-4.72181268406667,3280,11567
Route_8,41.6307563598736,-4.72174043206127,3281,11579
Route_8,41.6312873776382,-4.7212336621591,3282,11651
Route_8,41.6313449275691,-4.72116776111853,3283,11660
Route_8,41.6314905910382,-4.72100540796357,3284,11681
Route_8,41.6315057232832,-4.72098786613569,3285,11683
Route_8,41.6315284128996,-4.72095848345187,3286,11687
Route_8,41.6315544749118,-4.72091892086888,3287,11691
Route_8,41.6315695106831,-4.72088941656969,3288,11694
Route_8,41.6315820405175,-4.72086192392727,3289,11697
Route_8,41.631608385822,-4.72080223965443,3290,11703
Route_8,41.6316504859378,-4.72069495129376,3291,11713
Route_8,41.6316715360619,-4.72064801263596,3292,11717
Route_8,41.6316935884853,-4.7206050972917,3293,11722
Route_8,41.6317136361333,-4.72056888746996,3294,11725
Route_8,41.6317336838546,-4.72054072427529,3295,11729
Route_8,41.6317607481655,-4.72050987887159,3296,11732
Route_8,41.631781798177,-4.72048842119947,3297,11735
Route_8,41.6318018458007,-4.72046964573635,3298,11738
Route_8,41.6318256017341,-4.7204495953481,3299,11741
Route_8,41.6318480046919,-4.72043755847676,3300,11744
Route_8,41.6318692468475,-4.72043226660176,3301,11746
Route_8,41.6319065663295,-4.72041528606528,3302,11750
Route_8,41.6319216020187,-4.72040858054274,3303,11752
Route_8,41.6319516733868,-4.72040187502021,3304,11756
Route_8,41.6319817447408,-4.72039516949765,3305,11759
Route_8,41.6320108137029,-4.72038980507962,3306,11762
Route_8,41.6320408850293,-4.72038309955708,3307,11766
Route_8,41.6320619349495,-4.72037907624356,3308,11768
Route_8,41.6320799777326,-4.72037505293004,3309,11770
Route_8,41.6321012032475,-4.72036483449784,3310,11772
Route_8,41.6321403837079,-4.72034698480939,3311,11777
Route_8,41.6322435769676,-4.7202889801919,3312,11789
Route_8,41.6322810706209,-4.72026894700158,3313,11793
Route_8,41.6327010637776,-4.72006375803445,3314,11843
Route_8,41.6329157406579,-4.7199724104921,3315,11868
Route_8,41.6329879387952,-4.71993844836753,3316,11877
Route_8,41.6330224095189,-4.71992118728074,3317,11881
Route_8,41.6330680169759,-4.71990040016085,3318,11886
Route_8,41.6331005937113,-4.71988229524998,3319,11890
Route_8,41.6331121208599,-4.71986620199589,3320,11892
Route_8,41.6331246503669,-4.71983937990572,3321,11895
Route_8,41.6331281586284,-4.71982462775612,3322,11896
Route_8,41.6331301633491,-4.71980585229302,3323,11898
Route_8,41.6331271562679,-4.71978908848665,3324,11899
Route_8,41.6331181350236,-4.71975556087395,3325,11902
Route_8,41.6330887574317,-4.71967320198403,3326,11910
Route_8,41.6330772615336,-4.71962822563022,3327,11914
Route_8,41.6330208708008,-4.71945272735065,3328,11930
Route_8,41.6329646009819,-4.71927760652642,3329,11946
Route_8,41.6329598658048,-4.71926286977951,3330,11947
Route_8,41.6328928268096,-4.71905423290063,3331,11966
Route_8,41.6327875786476,-4.71874980217722,3332,11994
Route_8,41.6326893467342,-4.71843464261775,3333,12022
Route_8,41.6326101596745,-4.71816105729803,3334,12047
Route_8,41.6325710672926,-4.71801487690662,3335,12060
Route_8,41.6325480128977,-4.71791295296397,3336,12069
Route_8,41.6325430010504,-4.71784992105208,3337,12074
Route_8,41.6325389915722,-4.71777616030413,3338,12080
Route_8,41.6325389915722,-4.71770105845166,3339,12086
Route_8,41.6325450057893,-4.71760718113606,3340,12094
Route_8,41.6325660555448,-4.71746502405817,3341,12106
Route_8,41.6325971289809,-4.71731750256225,3342,12119
Route_8,41.6327113989608,-4.71681861168514,3343,12162
Route_8,41.6328146427277,-4.7163653183613,3344,12202
Route_8,41.6328938295362,-4.71605284101084,3345,12229
Route_8,41.6330311533922,-4.7156625795989,3346,12265
Route_8,41.6331243729828,-4.7154211807874,3347,12288
Route_8,41.6333609304618,-4.7148941267156,3348,12339
Route_8,41.6335440749903,-4.71446923551032,3349,12380
Route_8,41.6335547973715,-4.71444435964019,3350,12382
Route_8,41.6335628253065,-4.71442573485811,3351,12384
Route_8,41.6335672715386,-4.71441541969157,3352,12385
Route_8,41.6335731346771,-4.71439857741788,3353,12387
Route_8,41.6335771440909,-4.71437108477546,3354,12389
Route_8,41.633575139384,-4.71434895655108,3355,12391
Route_8,41.6335716311468,-4.71433219274472,3356,12392
Route_8,41.6335646146719,-4.71430268844554,3357,12395
Route_8,41.6335565958425,-4.71426580807156,3358,12398
Route_8,41.6335520852505,-4.71424367984717,3359,12400
Route_8,41.6335470734812,-4.71422691604081,3360,12401
Route_8,41.6335405581806,-4.71421015223446,3361,12403
Route_8,41.6335315369941,-4.71419875284613,3362,12404
Route_8,41.633518506389,-4.71418668290556,3363,12406
Route_8,41.6334922305737,-4.7141652567414,3364,12410
Route_8,41.6334844578757,-4.71415978494131,3365,12411
Route_8,41.6333606669311,-4.71406590762572,3366,12427
Route_8,41.6331852544452,-4.71392039778656,3367,12450
Route_8,41.6329902954573,-4.71377019408162,3368,12475
Route_8,41.6327652648682,-4.71358713331623,3369,12504
Route_8,41.6326144088401,-4.71347179832851,3370,12523
Route_8,41.632452526411,-4.71334372284795,3371,12544
Route_8,41.6322825877838,-4.71321543997641,3372,12566
Route_8,41.6322149326775,-4.71316594345142,3373,12574
Route_8,41.6322029338797,-4.71315692120844,3374,12576
Route_8,41.6321808816305,-4.71314216905884,3375,12578
Route_8,41.6321588293738,-4.71312875801377,3376,12581
Route_8,41.6321392830488,-4.71312138193897,3377,12583
Route_8,41.6321282569144,-4.71311534696867,3378,12585
Route_8,41.6321107415791,-4.71310932910598,3379,12587
Route_8,41.6320932262238,-4.71310733451589,3380,12588
Route_8,41.6320802478054,-4.71310736869015,3381,12590
Route_8,41.6320717800649,-4.71310740286442,3382,12591
Route_8,41.632064314723,-4.71311146034837,3383,12592
Route_8,41.6320530379814,-4.71311749531865,3384,12593
Route_8,41.6320384607157,-4.71312895302833,3385,12595
Route_8,41.632029897712,-4.71313772854944,3386,12596
Route_8,41.6320187859676,-4.71315527957122,3387,12598
Route_8,41.6320045815118,-4.71317697059012,3388,12601
Route_8,41.6319912082484,-4.71319889493536,3389,12603
Route_8,41.6319764902389,-4.71322262707867,3390,12606
Route_8,41.6319610875329,-4.71325131588494,3391,12609
Route_8,41.6319456094069,-4.71327942503756,3392,12612
Route_8,41.6318364399535,-4.71352924702963,3393,12636
Route_8,41.6317240833123,-4.7137863625419,3394,12661
Route_8,41.6314809038665,-4.7143414193932,3395,12714
Route_8,41.6311263523278,-4.7151554037302,3396,12793
Route_8,41.6304348307565,-4.71672361968505,3397,12944
Route_8,41.6301140631588,-4.71747732041904,3398,13016
Route_8,41.6296138613827,-4.71853679295677,3399,13121
Route_8,41.6295378464041,-4.71871470378748,3400,13138
Route_8,41.6295060060935,-4.71882373120791,3401,13148
Route_8,41.6295019964264,-4.7188827398063,3402,13152
Route_8,41.6295120205936,-4.71897259380839,3403,13160
Route_8,41.6295400882532,-4.71907585885558,3404,13169
Route_8,41.6295561269104,-4.71913352634946,3405,13174
Route_8,41.6295631438217,-4.71919387605235,3406,13179
Route_8,41.6295631438217,-4.71927300121838,3407,13186
Route_8,41.6295400882532,-4.71934676196637,3408,13192
